FILENAME,SLEEQ_DMOS,BANDING_DMOS,NOISE_DMOS,WIDTH,HEIGHT,SPATIAL_COMPLEXITY,TEMPORAL_COMPLEXITY,CHUNK_COMPLEXITY_VARIATION,COLOR_COMPLEXITY
Vlog_360P-435d,0.166,0.18600000000000003,0.154,640,360,0.795,0.2,0.6890000000000001,0.564
Vlog_360P-4697,0.0,0.094,0.094,640,360,2.498,0.048,0.763,0.314
Vlog_360P-4795,0.302,0.098,0.692,640,360,0.75,0.547,2.6460000000000004,0.365
Vlog_360P-4ad1,0.019,0.09699999999999999,0.042,640,360,3.0,0.19399999999999998,7.194,0.149
Vlog_360P-4d71,0.11900000000000001,0.11699999999999999,0.112,640,360,1.3530000000000002,0.616,7.457999999999999,0.258
Vlog_360P-5f43,0.07,0.10099999999999999,0.184,640,360,2.3930000000000002,0.192,6.252999999999999,0.302
Vlog_360P-6279,0.07200000000000001,0.095,0.214,640,360,1.74,0.473,6.445,0.191
Vlog_360P-7334,0.106,0.122,0.17,640,360,1.001,0.614,12.567,0.382
Vlog_360P-76ae,0.092,0.10099999999999999,0.16,640,360,1.124,0.136,1.104,0.263
Vlog_360P-7efe,0.002,0.094,0.124,640,360,1.4909999999999999,0.37200000000000005,6.568,0.285
Vlog_480P-08c7,0.013999999999999999,0.095,0.222,854,480,1.48,0.478,7.755,0.525
Vlog_480P-0980,0.602,0.094,0.006,720,480,0.33899999999999997,0.069,0.7859999999999999,0.078
Vlog_480P-0ddc,0.052000000000000005,0.094,0,720,480,3.1639999999999997,0.19899999999999998,3.542,0.096
Vlog_480P-1b39,0.061,0.10099999999999999,0.205,640,480,0.868,0.607,2.742,0.40299999999999997
Vlog_480P-206f,0.187,0.094,0.18,640,480,1.5530000000000002,0.7659999999999999,4.05,0.37
Vlog_480P-279d,0.009000000000000001,0.094,0.152,720,480,1.544,0.584,8.991,0.092
Vlog_480P-2cad,0.099,0.095,0.255,720,480,1.69,0.706,7.142,0.193
Vlog_480P-34ba,0.07,0.096,0.193,640,480,0.541,0.391,1.276,0.0
Vlog_480P-476b,0.0,0.094,0.143,854,480,3.0260000000000002,0.198,1.331,0.386
Vlog_480P-4beb,0.0,0.095,0,640,480,3.201,0.564,1.639,0.265
Vlog_480P-5275,0.184,0.124,0.121,640,480,1.17,0.5920000000000001,7.468999999999999,0.174
Vlog_480P-535d,0.065,0.159,0.109,720,480,0.644,0.3,1.4069999999999998,0.301
Vlog_480P-59dc,0.0,0.094,0.379,640,480,1.494,0.753,1.216,0.599
Vlog_480P-5a31,0.091,0.094,0.106,720,480,2.787,0.792,9.85,0.311
Vlog_480P-5dfe,0.09699999999999999,0.14300000000000002,0.115,854,480,1.24,0.315,6.801,0.259
Vlog_480P-5e1c,0.0,0.094,0,640,480,4.209,0.001,0.42100000000000004,0.0
Vlog_480P-5ebd,0.059000000000000004,0.096,0.144,854,480,3.0839999999999996,0.335,11.602,0.16
Vlog_480P-6395,0.114,0.095,0.163,640,480,2.596,0.33899999999999997,3.549,0.081
Vlog_480P-6c60,0.249,0.094,0.282,640,480,0.669,0.38,2.7889999999999997,0.794
Vlog_480P-7105,0.004,0.09699999999999999,0,720,480,3.772,0.8290000000000001,5.693,0.317
Vlog_480P-7237,0.018000000000000002,0.09699999999999999,0.105,854,480,2.585,0.273,6.191,0.165
Vlog_480P-7615,0.0,0.094,0,640,480,3.202,0.574,1.4380000000000002,0.22399999999999998
Vlog_480P-7754,0.237,0.094,0.177,854,480,0.9159999999999999,0.466,0.907,0.09300000000000001
Vlog_480P-7d0c,0.08199999999999999,0.095,0.802,640,480,1.294,0.698,9.785,0.546
Vlog_480P-7ecf,0.062,0.094,0.033,720,480,2.951,0.779,9.177,0.193
Vlog_720P-033a,0.008,0.094,0.107,1280,720,2.166,0.22699999999999998,6.0920000000000005,0.155
Vlog_720P-03d5,0.29600000000000004,0.094,0.158,1280,720,2.05,0.705,18.499000000000002,0.063
Vlog_720P-03f9,0.085,0.095,0.077,1280,720,2.997,0.254,3.647,0.07
Vlog_720P-0d79,0.085,0.096,0,1280,720,1.213,0.565,13.624,0.353
Vlog_720P-1003,0.021,0.094,0.043,1280,720,2.5340000000000003,0.24100000000000002,5.898,0.05
Vlog_720P-11c5,0.06,0.10300000000000001,0.103,1280,720,1.4269999999999998,0.27899999999999997,4.442,0.069
Vlog_720P-135c,0.115,0.094,0.016,1280,720,2.8569999999999998,0.228,20.579,0.19699999999999998
Vlog_720P-141f,0.005,0.19399999999999998,0.263,1280,720,0.157,0.805,1.1320000000000001,0.012
Vlog_720P-155f,0.127,0.094,0.146,1280,720,1.195,0.6829999999999999,3.8710000000000004,0.196
Vlog_720P-2929,0.011000000000000001,0.105,0.124,1280,720,4.41,0.442,18.44,0.18600000000000003
Vlog_720P-313f,0.023,0.096,0.075,1280,720,1.197,0.267,6.148,0.085
Vlog_720P-329f,0.051,0.094,[NULL],1280,720,2.22,0.47,2.457,0.18600000000000003
Vlog_720P-32b2,0.0,0.094,0.17,1280,720,2.156,0.187,0.813,0.185
Vlog_720P-343d,0.0,0.767,0.112,1280,720,0.318,0.611,1.639,0.087
Vlog_720P-372d,0.023,0.094,0.125,1280,720,2.39,0.22899999999999998,7.9510000000000005,0.109
Vlog_720P-3e9c,0.009000000000000001,0.1,0,1280,720,2.015,0.009000000000000001,0.341,0.363
Vlog_720P-4e3d,0.025,0.094,0,1280,720,2.362,0.17300000000000001,6.818,0.35
Vlog_720P-5364,0.086,0.12,0.196,1280,720,0.693,0.655,8.488999999999999,0.706
Vlog_720P-55b6,0.12,0.094,0.051,1280,720,2.542,0.24100000000000002,0.6990000000000001,0.09
Vlog_720P-561e,0.0,0.094,0,1280,720,2.188,0.034,1.128,0.39
Vlog_720P-5d08,0.0,0.094,[NULL],732,720,4.128,0.285,2.126,0.248
Vlog_720P-60f8,0.146,0.179,0.108,1280,720,1.554,0.344,2.4659999999999997,0.25
Vlog_720P-6410,0.028999999999999998,0.446,0.062,1280,720,0.698,0.833,13.297,0.22899999999999998
Vlog_720P-6d56,0.17,0.096,[NULL],1280,720,1.074,0.428,11.794,0.415
