FILENAME,category,resolution,# subjects,MOS full,MOS chunk00,MOS chunk05,MOS chunk10,std full,std chunk00,std chunk05,std chunk10,SLEEQ_DMOS,BANDING_DMOS,NOISE_DMOS,WIDTH,HEIGHT,SPATIAL_COMPLEXITY,TEMPORAL_COMPLEXITY,CHUNK_COMPLEXITY_VARIATION,COLOR_COMPLEXITY
HowTo_360P-127f,HowTo,360,114,3.332,2.9789999999999996,2.702,2.825,0.5489999999999999,0.623,0.5479999999999999,0.615,0.0,0.105,0.102,640.0,360.0,2.8930000000000002,0.078,2.588,0.319
HowTo_360P-1823,HowTo,360,125,3.056,2.49,2.61,2.818,0.584,0.5710000000000001,0.547,0.613,0.24,0.10099999999999999,0.295,640.0,360.0,0.9329999999999999,0.49700000000000005,11.049000000000001,0.53
HowTo_360P-18e7,HowTo,360,123,2.78,2.843,2.715,2.454,0.632,0.67,0.643,0.586,0.0,0.098,0,640.0,360.0,0.5489999999999999,0.085,1.149,0.14300000000000002
HowTo_360P-1dba,HowTo,360,126,1.9069999999999998,1.5930000000000002,1.722,1.776,0.764,0.475,0.531,0.623,0.087,0.094,0.589,640.0,360.0,1.413,0.368,0.9540000000000001,1.3
HowTo_360P-2074,HowTo,360,127,3.536,3.427,3.44,3.3689999999999998,0.452,0.488,0.43,0.40299999999999997,0.27899999999999997,0.094,0.233,640.0,360.0,2.522,0.043,0.633,0.16399999999999998
HowTo_360P-2a3b,HowTo,360,114,2.589,2.2769999999999997,2.379,2.778,0.652,0.605,0.597,0.7040000000000001,0.0,0.098,0.17,640.0,360.0,1.006,0.03,1.083,0.281
HowTo_360P-2d35,HowTo,360,124,2.847,2.667,2.585,2.5869999999999997,0.632,0.601,0.583,0.47700000000000004,0.0,0.094,0,640.0,360.0,1.2570000000000001,0.004,0.163,0.078
HowTo_360P-2fd5,HowTo,360,127,2.049,1.52,1.682,1.811,1.0270000000000001,0.607,0.74,0.82,0.038,0.107,0.273,640.0,360.0,0.266,0.475,0.495,1.328
HowTo_360P-3aa6,HowTo,360,126,3.0189999999999997,2.949,2.888,3.0260000000000002,0.629,0.613,0.575,0.5670000000000001,0.0,0.094,[NULL],640.0,360.0,0.652,0.001,0.519,0.0
HowTo_360P-4276,HowTo,360,115,3.448,3.262,3.11,3.1910000000000003,0.489,0.498,0.598,0.528,0.008,0.098,0.111,640.0,360.0,0.742,0.175,2.031,0.19
HowTo_360P-4e4c,HowTo,360,119,3.005,2.6310000000000002,2.99,3.1889999999999996,0.615,0.589,0.624,0.59,0.095,0.122,[NULL],640.0,360.0,1.64,0.038,2.115,0.11
HowTo_360P-55e9,HowTo,360,140,3.4960000000000004,3.472,3.529,3.677,0.496,0.424,0.505,0.484,0.106,0.095,0.097,640.0,360.0,1.501,0.308,1.5730000000000002,0.183
HowTo_360P-5da7,HowTo,360,122,3.425,3.27,3.3710000000000004,3.3489999999999998,0.5760000000000001,0.5429999999999999,0.526,0.489,0.054000000000000006,0.099,0.196,640.0,360.0,3.0239999999999996,0.266,3.98,0.14800000000000002
HowTo_360P-6093,HowTo,360,113,3.205,3.051,2.9960000000000004,3.2089999999999996,0.513,0.57,0.6459999999999999,0.486,0.0,0.095,0.135,640.0,360.0,2.495,0.032,0.344,0.47700000000000004
HowTo_360P-6a0e,HowTo,360,139,2.104,1.7619999999999998,1.8559999999999999,1.75,0.85,0.6679999999999999,0.715,0.659,0.0,0.14300000000000002,0.023,640.0,360.0,1.262,0.094,1.765,0.036000000000000004
HowTo_360P-7083,HowTo,360,131,3.031,2.948,2.824,2.898,0.636,0.601,0.5429999999999999,0.574,0.09,0.14400000000000002,0.149,640.0,360.0,0.708,0.42200000000000004,2.885,0.703
HowTo_360P-7dcd,HowTo,360,144,3.035,3.0389999999999997,2.983,2.9610000000000003,0.62,0.625,0.611,0.589,0.0,0.13699999999999998,0.097,640.0,360.0,0.535,0.04,0.8079999999999999,0.077
HowTo_360P-7fb1,HowTo,360,114,3.322,3.278,3.0639999999999996,3.102,0.5489999999999999,0.5379999999999999,0.642,0.623,0.11699999999999999,0.096,0.162,640.0,360.0,1.2209999999999999,0.247,1.923,0.433
HowTo_480P-04f1,HowTo,480,134,3.4539999999999997,3.187,3.26,3.438,0.489,0.526,0.511,0.425,0.005,0.094,0.206,640.0,480.0,1.6880000000000002,0.525,6.849,0.287
HowTo_480P-0cb3,HowTo,480,132,3.592,3.444,3.485,3.537,0.503,0.527,0.46299999999999997,0.5429999999999999,0.084,0.094,0.906,640.0,480.0,1.681,0.609,0.449,0.586
HowTo_480P-0d00,HowTo,480,142,3.998,4.046,4.043,4.0280000000000005,0.625,0.634,0.631,0.665,0.0,0.094,0.144,640.0,480.0,1.805,0.34600000000000003,3.932,0.001
HowTo_480P-0eb3,HowTo,480,121,2.5069999999999997,2.226,2.425,2.451,0.563,0.531,0.529,0.493,0.001,0.096,0.151,848.0,480.0,1.165,0.784,5.285,0.483
HowTo_480P-118d,HowTo,480,145,1.462,1.206,1.155,1.202,0.76,0.379,0.292,0.392,0.0,0.094,1,640.0,480.0,0.855,0.873,0.392,0.478
HowTo_480P-15c1,HowTo,480,116,3.264,3.2439999999999998,3.02,3.1010000000000004,0.698,0.6659999999999999,0.644,0.7390000000000001,0.034,0.129,0,848.0,480.0,1.16,0.289,11.094000000000001,0.312
HowTo_480P-187c,HowTo,480,134,3.321,3.2230000000000003,3.094,3.128,0.503,0.564,0.55,0.508,0.151,0.094,0.06,854.0,480.0,1.236,0.04,0.20800000000000002,0.435
HowTo_480P-221e,HowTo,480,113,3.283,3.135,3.22,3.12,0.5760000000000001,0.631,0.652,0.6509999999999999,0.0,0.094,0,640.0,480.0,2.653,0.001,0.128,0.536
HowTo_480P-2610,HowTo,480,121,2.9810000000000003,2.7969999999999997,3.036,2.931,0.5429999999999999,0.599,0.624,0.632,0.0,0.258,0,640.0,480.0,1.37,0.001,0.36700000000000005,0.086
HowTo_480P-32c9,HowTo,480,134,2.51,2.3930000000000002,2.532,2.295,0.73,0.723,0.76,0.664,0.0,0.094,0.021,640.0,480.0,0.484,0.006999999999999999,0.049,0.086
HowTo_480P-3435,HowTo,480,126,3.93,3.971,4.148,4.061,0.483,0.547,0.537,0.563,0.121,0.21899999999999997,0.063,640.0,480.0,1.6980000000000002,0.517,6.612,0.34299999999999997
HowTo_480P-4332,HowTo,480,104,2.356,2.443,2.34,2.286,0.564,0.74,0.607,0.589,0.0,0.12300000000000001,0.12,640.0,480.0,1.087,0.102,1.712,0.138
HowTo_480P-470b,HowTo,480,118,3.858,3.661,3.838,3.862,0.547,0.512,0.544,0.534,0.122,0.132,0.17,640.0,480.0,1.361,0.33899999999999997,1.015,0.39399999999999996
HowTo_480P-48ac,HowTo,480,123,3.1,2.826,3.0660000000000003,3.0810000000000004,0.6659999999999999,0.517,0.6409999999999999,0.627,0.0,0.10300000000000001,0.05,854.0,480.0,2.385,0.29600000000000004,9.986,0.11900000000000001
HowTo_480P-4948,HowTo,480,120,2.551,2.4530000000000003,2.498,2.655,0.611,0.5720000000000001,0.523,0.5710000000000001,0.0,0.19,0.214,640.0,480.0,0.6559999999999999,0.006,0.147,0.157
HowTo_480P-4a28,HowTo,480,127,3.659,3.622,3.622,3.407,0.47600000000000003,0.517,0.528,0.494,0.027999999999999997,0.096,0.154,720.0,480.0,1.591,0.49,9.49,0.653
HowTo_480P-4b6a,HowTo,480,106,2.763,2.464,2.45,2.4090000000000003,0.6890000000000001,0.518,0.5379999999999999,0.604,0.0,0.094,0,640.0,480.0,1.882,0.001,0.009000000000000001,0.091
HowTo_480P-4c99,HowTo,480,111,2.94,2.569,2.763,3.1510000000000002,0.616,0.522,0.672,0.611,0.0,0.109,0.085,850.0,480.0,1.62,0.158,5.666,0.040999999999999995
HowTo_480P-56a5,HowTo,480,103,4.085,3.863,3.947,4.143,0.522,0.495,0.547,0.595,0.022000000000000002,0.094,0.208,640.0,480.0,2.9389999999999996,0.46399999999999997,6.631,0.184
HowTo_480P-5a3c,HowTo,480,113,3.088,3.045,3.016,2.998,0.619,0.655,0.575,0.612,0.11,0.10099999999999999,0.266,854.0,480.0,0.387,0.38299999999999995,0.441,0.013000000000000001
HowTo_480P-60b3,HowTo,480,109,3.576,3.4189999999999996,2.92,3.208,0.531,0.521,0.669,0.635,0.0,0.15,0,640.0,480.0,0.57,0.048,1.165,0.242
HowTo_480P-63a2,HowTo,480,128,3.5589999999999997,3.562,3.525,3.4819999999999998,0.51,0.467,0.523,0.516,0.0,0.094,0.177,720.0,480.0,1.475,0.28300000000000003,6.3229999999999995,0.185
HowTo_480P-64a2,HowTo,480,118,2.8360000000000003,3.6210000000000004,2.844,1.81,0.682,0.45899999999999996,0.648,0.726,0.315,0.125,0.156,854.0,480.0,1.507,0.589,9.924,0.535
HowTo_480P-7579,HowTo,480,110,4.079,3.8080000000000003,4.113,4.109,0.596,0.45,0.556,0.43200000000000005,0.139,0.095,0.132,854.0,480.0,1.561,0.39299999999999996,1.964,0.188
HowTo_480P-7c11,HowTo,480,127,3.267,3.2030000000000003,3.109,3.174,0.537,0.529,0.585,0.531,0.095,0.095,0.176,720.0,480.0,1.13,0.48,6.34,0.642
HowTo_720P-017a,HowTo,720,106,3.762,3.7510000000000003,3.755,3.8760000000000003,0.49200000000000005,0.496,0.496,0.483,0.0,0.175,0,1280.0,720.0,0.318,0.013999999999999999,0.342,0.092
HowTo_720P-06eb,HowTo,720,143,4.13,3.98,4.145,4.109,0.624,0.7090000000000001,0.687,0.63,0.0,0.094,0,1280.0,720.0,0.742,0.002,0.03,0.053
HowTo_720P-0a67,HowTo,720,149,4.315,4.303999999999999,4.319,4.301,0.455,0.516,0.466,0.506,0.03,0.094,0.067,1280.0,720.0,2.767,0.16899999999999998,0.855,0.12300000000000001
HowTo_720P-0b01,HowTo,720,119,4.111000000000001,4.088,3.9989999999999997,3.9160000000000004,0.40399999999999997,0.441,0.374,0.47,0.158,0.095,0,1280.0,720.0,1.454,0.275,2.347,0.145
HowTo_720P-0c47,HowTo,720,140,4.364,4.221,3.938,4.075,0.44299999999999995,0.44299999999999995,0.496,0.439,0.135,0.099,0.015,1280.0,720.0,2.565,0.171,2.439,0.6940000000000001
HowTo_720P-111e,HowTo,720,112,3.938,3.909,3.948,3.9789999999999996,0.45,0.489,0.511,0.43,0.231,0.094,0.019,1280.0,720.0,0.845,0.615,0.59,0.28600000000000003
HowTo_720P-12f7,HowTo,720,130,3.3,3.1239999999999997,3.138,2.926,0.522,0.47600000000000003,0.523,0.599,0.355,0.095,0.192,1280.0,720.0,0.37,0.467,0.512,0.0
HowTo_720P-21c6,HowTo,720,117,2.838,2.549,2.588,2.707,0.593,0.508,0.523,0.505,0.0,0.094,0.77,1280.0,720.0,1.324,0.809,1.661,1.026
HowTo_720P-269e,HowTo,720,107,3.6430000000000002,3.653,3.639,3.575,0.614,0.682,0.615,0.484,0.0,0.157,0,1280.0,720.0,1.278,0.049,2.7769999999999997,0.45
HowTo_720P-2cc6,HowTo,720,137,2.8139999999999996,2.577,2.852,2.741,0.691,0.6459999999999999,0.62,0.619,0.0,0.33899999999999997,0.096,1280.0,720.0,0.517,0.023,0.263,0.077
HowTo_720P-3282,HowTo,720,120,3.005,2.6069999999999998,2.7489999999999997,2.639,0.708,0.621,0.721,0.6920000000000001,,,,,,,,,
HowTo_720P-37d0,HowTo,720,147,4.428999999999999,4.349,4.388999999999999,4.5760000000000005,0.46799999999999997,0.47100000000000003,0.42100000000000004,0.44799999999999995,0.023,0.102,0,1280.0,720.0,0.895,0.10800000000000001,5.357,0.365
HowTo_720P-3813,HowTo,720,129,3.072,2.85,2.949,3.011,0.637,0.639,0.638,0.635,0.0,0.095,[NULL],1280.0,720.0,2.378,0.555,12.530999999999999,0.141
HowTo_720P-3a5d,HowTo,720,117,2.536,2.371,2.3080000000000003,1.824,0.585,0.64,0.596,0.698,0.0,0.1,0.066,1280.0,720.0,1.235,0.301,9.625,0.43200000000000005
HowTo_720P-479b,HowTo,720,114,3.62,3.563,3.408,3.592,0.456,0.517,0.504,0.462,0.008,0.105,0,1280.0,720.0,1.5730000000000002,0.32799999999999996,2.762,0.092
HowTo_720P-483c,HowTo,720,125,3.485,3.197,3.056,3.4939999999999998,0.516,0.551,0.64,0.648,0.016,0.094,[NULL],1280.0,720.0,2.7910000000000004,0.23399999999999999,6.888999999999999,0.091
HowTo_720P-4d55,HowTo,720,122,3.947,4.249,4.149,4.316,0.475,0.46,0.423,0.462,0.08,0.094,0.083,1280.0,720.0,2.418,0.307,2.05,0.0
HowTo_720P-4d9e,HowTo,720,117,3.688,3.238,3.2539999999999996,3.18,0.603,0.594,0.534,0.638,0.0,0.096,0,1280.0,720.0,0.585,0.002,0.022000000000000002,0.33299999999999996
HowTo_720P-6323,HowTo,720,114,3.7319999999999998,3.468,3.392,3.4989999999999997,0.431,0.46799999999999997,0.505,0.46399999999999997,0.01,0.094,0.135,1280.0,720.0,1.314,0.147,0.638,0.09300000000000001
HowTo_720P-6791,HowTo,720,134,2.263,2.352,1.7590000000000001,1.626,1.063,0.998,0.782,0.72,0.0,0.094,0,1280.0,720.0,1.075,0.29100000000000004,6.513,0.062
HowTo_720P-7782,HowTo,720,114,3.761,3.761,3.49,3.693,0.475,0.504,0.523,0.586,0.0,0.095,0,1280.0,720.0,1.507,0.086,5.544,0.053
HowTo_720P-7878,HowTo,720,140,3.674,3.6919999999999997,3.3080000000000003,3.571,0.578,0.585,0.677,0.579,0.193,0.15,0.032,1280.0,720.0,1.063,0.23600000000000002,4.851,0.311
HowTo_720P-7c38,HowTo,720,118,4.074,4.188,3.87,3.929,0.674,0.508,0.523,0.485,0.015,0.354,0.11,1280.0,720.0,2.105,0.063,5.025,0.16399999999999998
Lecture_1080P-011f,Lecture,1080,122,3.59,3.602,3.6010000000000004,3.535,0.5479999999999999,0.47100000000000003,0.527,0.46299999999999997,0.0,0.47200000000000003,0.074,1440.0,1080.0,0.755,0.318,1.4269999999999998,0.085
Lecture_1080P-0201,Lecture,1080,121,3.826,3.4930000000000003,3.6,3.548,0.535,0.586,0.489,0.608,0.0,0.159,0.058,1920.0,1080.0,0.442,0.22,7.928,0.185
Lecture_1080P-0c8a,Lecture,1080,127,4.55,4.532,4.496,4.494,0.44299999999999995,0.395,0.39799999999999996,0.42100000000000004,0.0,0.094,0.129,1920.0,1080.0,0.518,0.145,0.067,0.297
Lecture_1080P-0eb8,Lecture,1080,113,3.725,3.635,3.667,3.635,0.45799999999999996,0.431,0.462,0.435,,,,,,,,,
Lecture_1080P-1709,Lecture,1080,133,4.172,4.256,4.3,4.2,0.665,0.568,0.551,0.652,0.0,0.094,0,1920.0,1080.0,0.109,0.4,0.036000000000000004,0.0
Lecture_1080P-1969,Lecture,1080,118,3.6489999999999996,3.51,3.602,3.553,0.451,0.474,0.429,0.43799999999999994,0.0,0.094,0,1920.0,1080.0,1.171,0.013000000000000001,0.09300000000000001,0.084
Lecture_360P-03bc,Lecture,360,130,2.762,2.2119999999999997,2.5069999999999997,2.7239999999999998,0.71,0.603,0.585,0.532,0.005,0.106,0.071,640.0,360.0,1.331,0.085,1.95,0.07
Lecture_360P-051a,Lecture,360,131,2.64,2.377,2.254,2.184,0.644,0.557,0.523,0.503,0.0,0.54,0.134,480.0,360.0,1.2919999999999998,0.005,0.069,0.166
Lecture_360P-114f,Lecture,360,128,4.172,4.022,4.0969999999999995,3.824,0.588,0.583,0.601,0.493,0.005,0.094,0.806,640.0,360.0,1.222,0.078,1.935,0.162
Lecture_360P-20c3,Lecture,360,116,3.133,3.029,3.1,2.955,0.513,0.5670000000000001,0.601,0.596,0.01,0.094,0.275,640.0,360.0,1.194,0.06,1.2209999999999999,0.077
Lecture_360P-2276,Lecture,360,124,3.742,3.803,3.715,3.635,0.49700000000000005,0.49,0.439,0.52,0.0,0.094,[NULL],640.0,360.0,1.499,0.055999999999999994,2.623,0.301
Lecture_360P-27db,Lecture,360,122,3.092,2.992,3.011,3.045,0.625,0.618,0.622,0.564,0.033,0.129,0.074,640.0,360.0,0.9390000000000001,0.109,1.932,0.095
Lecture_360P-2c55,Lecture,360,115,3.717,3.5789999999999997,3.736,3.676,0.433,0.491,0.475,0.503,0.0,0.147,0.001,640.0,360.0,0.336,0.27,1.173,0.17600000000000002
Lecture_360P-2d1f,Lecture,360,112,3.62,3.4939999999999998,3.3960000000000004,3.432,0.46299999999999997,0.51,0.488,0.47200000000000003,0.0,0.095,0.046,640.0,360.0,0.9209999999999999,0.05,0.429,0.32
Lecture_360P-30eb,Lecture,360,117,3.35,3.069,3.158,3.264,0.494,0.537,0.55,0.528,0.152,0.23199999999999998,0.248,640.0,360.0,1.214,0.159,3.1319999999999997,0.475
Lecture_360P-311d,Lecture,360,110,3.603,3.4939999999999998,3.477,3.5260000000000002,0.474,0.46399999999999997,0.49700000000000005,0.499,0.025,0.10400000000000001,[NULL],640.0,360.0,1.9140000000000001,0.08,4.612,0.46399999999999997
Lecture_360P-3590,Lecture,360,120,3.702,3.61,3.583,3.4789999999999996,0.49700000000000005,0.514,0.49,0.508,0.0,0.305,0.132,640.0,360.0,2.543,0.26899999999999996,16.729,0.606
Lecture_360P-44c2,Lecture,360,122,3.389,3.361,3.1460000000000004,3.102,0.486,0.51,0.48,0.654,0.075,0.3,0.149,640.0,360.0,0.688,0.316,0.698,0.875
Lecture_360P-4bb4,Lecture,360,122,3.822,3.73,3.6310000000000002,3.508,0.43200000000000005,0.45899999999999996,0.496,0.483,0.0,0.094,0.367,640.0,360.0,1.7730000000000001,0.057999999999999996,2.024,0.392
Lecture_360P-4f00,Lecture,360,133,3.1719999999999997,3.178,3.1039999999999996,3.09,0.6859999999999999,0.513,0.49200000000000005,0.48100000000000004,0.059000000000000004,0.16,0.128,640.0,360.0,0.851,0.133,1.9369999999999998,0.153
Lecture_360P-506c,Lecture,360,130,3.168,3.055,2.865,2.662,0.633,0.617,0.579,0.57,0.003,0.094,0.269,640.0,360.0,1.168,0.049,0.561,0.067
Lecture_360P-5594,Lecture,360,116,3.367,3.35,3.432,3.361,0.506,0.528,0.573,0.586,0.0,0.10099999999999999,0.107,640.0,360.0,2.734,0.14800000000000002,1.893,0.433
Lecture_360P-5779,Lecture,360,129,3.069,3.102,3.042,3.0439999999999996,0.598,0.574,0.5489999999999999,0.5920000000000001,0.0,0.14800000000000002,0,540.0,360.0,1.291,0.003,0.12,0.0
Lecture_360P-5aea,Lecture,360,124,3.088,2.844,2.628,2.8489999999999998,0.679,0.612,0.597,0.7040000000000001,0.19699999999999998,0.467,0.093,640.0,360.0,0.6940000000000001,0.17600000000000002,4.047,0.603
Lecture_360P-5d0a,Lecture,360,135,3.4160000000000004,3.242,3.346,3.2969999999999997,0.485,0.47600000000000003,0.514,0.40700000000000003,0.098,0.258,0.209,640.0,360.0,1.036,0.306,5.9879999999999995,0.615
Lecture_360P-63bf,Lecture,360,122,3.267,3.3480000000000003,3.1910000000000003,3.437,0.46799999999999997,0.483,0.457,0.446,,,,,,,,,
Lecture_360P-6656,Lecture,360,132,3.458,2.995,3.406,3.6489999999999996,0.498,0.7170000000000001,0.51,0.5,0.016,0.165,0.182,640.0,360.0,0.598,0.23399999999999999,4.244,0.182
Lecture_360P-6702,Lecture,360,139,3.819,3.55,3.628,3.472,0.541,0.428,0.392,0.45899999999999996,0.019,0.165,0.143,640.0,360.0,0.765,0.188,2.88,0.361
Lecture_360P-6d29,Lecture,360,134,2.99,2.6039999999999996,2.76,3.088,0.57,0.49200000000000005,0.525,0.515,0.006,0.292,0.126,640.0,360.0,1.111,0.10800000000000001,4.7219999999999995,0.304
Lecture_360P-7550,Lecture,360,129,3.033,2.99,3.1210000000000004,3.366,0.568,0.562,0.617,0.545,0.0,0.095,0.077,640.0,360.0,0.997,0.149,2.0,0.18100000000000002
Lecture_360P-7a57,Lecture,360,115,3.4930000000000003,3.2689999999999997,3.347,2.946,0.47,0.491,0.557,0.619,0.0,0.326,0.601,640.0,360.0,0.768,0.132,1.996,0.42
Lecture_360P-7f7e,Lecture,360,103,3.679,3.637,3.335,3.3480000000000003,0.52,0.514,0.508,0.59,0.01,0.094,0.203,640.0,360.0,2.479,0.079,4.052,0.519
Lecture_480P-02f2,Lecture,480,109,3.261,3.085,2.978,3.072,0.532,0.6709999999999999,0.601,0.5920000000000001,0.016,0.27899999999999997,0.066,720.0,480.0,0.5429999999999999,0.2,2.7,0.371
Lecture_480P-10de,Lecture,480,118,3.7439999999999998,3.7239999999999998,3.661,3.444,0.475,0.498,0.44,0.47700000000000004,,,,,,,,,
Lecture_480P-11df,Lecture,480,124,3.514,3.4410000000000003,3.335,3.443,0.496,0.44,0.509,0.45799999999999996,0.018000000000000002,0.165,0.15,720.0,480.0,0.9490000000000001,0.38299999999999995,5.261,0.111
Lecture_480P-181a,Lecture,480,134,1.785,1.483,1.7790000000000001,1.8430000000000002,0.698,0.605,0.696,0.614,0.04,0.09699999999999999,0.848,640.0,480.0,1.102,0.5589999999999999,0.636,1.121
Lecture_480P-1ec3,Lecture,480,119,3.1860000000000004,3.0,3.012,2.9960000000000004,0.6629999999999999,0.674,0.6779999999999999,0.684,0.0,0.094,0,720.0,480.0,1.021,0.005,0.315,0.125
Lecture_480P-2513,Lecture,480,112,1.879,1.903,2.017,1.7919999999999998,0.613,0.5589999999999999,0.48200000000000004,0.575,0.062,0.094,0.51,640.0,480.0,1.9369999999999998,0.209,3.08,0.18899999999999997
Lecture_480P-2655,Lecture,480,121,3.261,2.96,2.792,2.569,0.547,0.578,0.522,0.47,0.001,0.094,0.172,640.0,480.0,1.618,0.523,5.609,0.498
Lecture_480P-2ed0,Lecture,480,139,1.453,1.228,1.102,1.139,0.767,0.516,0.262,0.317,0.147,0.094,0.201,640.0,480.0,0.19899999999999998,0.48700000000000004,1.4169999999999998,0.768
Lecture_480P-369f,Lecture,480,138,4.1930000000000005,4.032,3.865,3.79,0.505,0.43799999999999994,0.575,0.45799999999999996,0.0,0.368,0.059,856.0,480.0,0.8959999999999999,0.06,2.286,0.17600000000000002
Lecture_480P-3bdc,Lecture,480,114,3.168,2.875,2.952,2.9730000000000003,0.552,0.612,0.599,0.5870000000000001,0.0,0.094,0,640.0,480.0,2.052,0.001,0.099,0.065
Lecture_480P-41b7,Lecture,480,113,3.3280000000000003,3.082,3.258,3.161,0.568,0.495,0.531,0.534,0.0,0.094,0,640.0,480.0,2.1,0.061,7.558,0.737
Lecture_480P-4272,Lecture,480,119,3.457,3.363,3.284,3.1439999999999997,0.511,0.5,0.542,0.621,0.0,0.115,0.031,640.0,480.0,0.922,0.006,0.079,0.052000000000000005
Lecture_480P-42c3,Lecture,480,127,3.451,3.2889999999999997,3.162,3.411,0.544,0.5429999999999999,0.64,0.556,0.0,0.109,0.101,638.0,480.0,1.9980000000000002,0.003,0.532,0.41600000000000004
Lecture_480P-4bc3,Lecture,480,130,3.93,3.987,3.9989999999999997,3.928,0.483,0.469,0.414,0.45,0.023,0.094,0.18,854.0,480.0,2.138,0.29,2.188,0.36200000000000004
Lecture_480P-4c86,Lecture,480,116,3.6660000000000004,3.6919999999999997,3.236,3.0380000000000003,0.43700000000000006,0.45799999999999996,0.519,0.583,0.013000000000000001,0.094,0.823,720.0,480.0,1.5130000000000001,0.517,5.292999999999999,0.257
Lecture_480P-5aee,Lecture,480,124,2.6060000000000003,2.5980000000000003,2.557,2.521,0.611,0.509,0.451,0.528,0.022000000000000002,0.094,1,352.0,480.0,1.969,0.47200000000000003,2.627,0.435
Lecture_480P-5cd7,Lecture,480,116,4.024,3.997,3.772,3.741,0.39899999999999997,0.513,0.462,0.515,0.048,0.09699999999999999,0.102,720.0,480.0,1.849,0.256,5.0569999999999995,0.34
Lecture_480P-5f3a,Lecture,480,120,2.324,2.171,2.162,2.31,0.565,0.47100000000000003,0.503,0.501,0.037000000000000005,0.094,0.868,352.0,480.0,1.804,0.541,6.29,0.48200000000000004
Lecture_480P-6191,Lecture,480,125,3.502,3.22,3.318,3.272,0.526,0.47100000000000003,0.49700000000000005,0.509,0.043,0.11900000000000001,0,640.0,480.0,0.826,0.292,5.886,0.381
Lecture_480P-6b1e,Lecture,480,104,3.3680000000000003,3.096,3.071,3.199,0.5760000000000001,0.622,0.605,0.613,0.0,0.094,0,640.0,480.0,0.7859999999999999,0.001,0.002,0.006999999999999999
Lecture_480P-71c0,Lecture,480,125,3.2489999999999997,3.0580000000000003,3.175,3.306,0.649,0.588,0.541,0.469,0.0,0.27899999999999997,0.154,640.0,480.0,1.225,0.31,5.992000000000001,0.191
Lecture_480P-71d6,Lecture,480,128,3.275,3.036,3.2939999999999996,2.968,0.486,0.677,0.541,0.626,0.0,0.094,0,640.0,480.0,1.8530000000000002,0.09,8.652999999999999,0.675
Lecture_480P-7205,Lecture,480,126,3.417,3.195,3.2310000000000003,3.315,0.473,0.5,0.529,0.485,0.067,0.13,0,640.0,480.0,0.8420000000000001,0.256,5.872000000000001,0.395
Lecture_480P-73f6,Lecture,480,117,3.2560000000000002,3.091,2.998,2.975,0.584,0.5539999999999999,0.623,0.586,0.0,0.162,0.149,640.0,480.0,0.5870000000000001,0.39299999999999996,0.449,0.054000000000000006
Lecture_480P-74cf,Lecture,480,118,3.428,3.1319999999999997,3.207,3.304,0.46299999999999997,0.48100000000000004,0.441,0.46399999999999997,0.034,0.094,0.133,720.0,480.0,0.9159999999999999,0.263,3.844,0.38299999999999995
Lecture_480P-74ea,Lecture,480,126,3.258,3.4410000000000003,3.489,3.391,0.657,0.524,0.473,0.441,0.0,0.094,0.128,640.0,480.0,1.068,0.156,0.65,0.966
Lecture_480P-7d77,Lecture,480,134,3.5980000000000003,3.3989999999999996,3.408,3.484,0.486,0.516,0.48100000000000004,0.46,0.12,0.094,0.143,640.0,480.0,1.287,0.193,3.263,0.14800000000000002
Lecture_480P-7e55,Lecture,480,122,3.5380000000000003,3.448,3.3930000000000002,3.428,0.565,0.5710000000000001,0.607,0.518,0.0,0.094,0,642.0,480.0,1.3430000000000002,0.062,4.253,0.063
Lecture_480P-7eec,Lecture,480,121,3.015,2.9189999999999996,2.93,2.8480000000000003,0.612,0.649,0.629,0.5770000000000001,0.024,0.09699999999999999,0,854.0,480.0,0.565,0.205,1.073,0.391
Lecture_720P-003a,Lecture,720,117,3.812,3.864,3.966,3.937,0.45899999999999996,0.534,0.609,0.529,0.0,0.094,0.102,1280.0,720.0,0.992,0.225,1.2,0.36700000000000005
Lecture_720P-07e0,Lecture,720,130,4.082,4.044,3.826,3.906,0.359,0.40399999999999997,0.439,0.518,0.013000000000000001,0.094,0.215,1280.0,720.0,1.107,0.358,2.475,0.617
Lecture_720P-094d,Lecture,720,108,3.616,3.488,3.4610000000000003,3.34,0.49200000000000005,0.46299999999999997,0.512,0.465,0.307,0.094,0.395,1280.0,720.0,1.196,0.327,0.511,0.231
Lecture_720P-0f64,Lecture,720,132,3.58,3.428,3.255,3.47,0.5720000000000001,0.5579999999999999,0.69,0.519,0.027000000000000003,0.115,0.125,1280.0,720.0,1.093,0.131,2.72,0.524
Lecture_720P-1033,Lecture,720,124,3.5410000000000004,3.4389999999999996,3.542,3.5580000000000003,0.491,0.47200000000000003,0.46399999999999997,0.511,0.14400000000000002,0.107,0,1280.0,720.0,0.52,0.456,3.839,0.107
Lecture_720P-10bc,Lecture,720,120,3.116,3.023,3.049,2.844,0.637,0.555,0.591,0.5820000000000001,0.0,0.095,0.068,1280.0,720.0,0.6609999999999999,0.46,0.8079999999999999,0.306
Lecture_720P-11e7,Lecture,720,117,2.569,2.362,2.342,2.4090000000000003,0.546,0.506,0.474,0.48200000000000004,0.135,0.094,0.223,1280.0,720.0,0.893,0.51,1.218,0.8029999999999999
